car_brand,ad_price,ad_title,ad_source,ad_url,car_color,car_model,reservoir,image
RENAULT,"27,629 €","RENAULT MASTER 3
III (3) FOURGON TR GRAND CONFORT F3500 L2H2 DCI 135
Blanc Minéral opaque",RENAULT MASTER 3 III (3) FOURGON TR GRAND CONFORT F3500 L2H2 DCI 135 neuve Diesel 4 portes Saint-Étienne (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/renault-master-3-neuve-871062255391478.html,Blanc Minéral opaque,MASTER,105 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/TUFTVEVS/5143b8c9a36ebc69205f989e5db89b5f/Mw==/c7953cc7876f8262d064bcb2bbd6df75.png
FORD,"24,867 €","FORD TRANSIT CUSTOM
FOURGON (2) 2.0 ECOBLUE 130 340 L2H1 8CV TREND BUSINESS
Blanc glacier uni",FORD TRANSIT CUSTOM FOURGON (2) 2.0 ECOBLUE 130 340 L2H1 8CV TREND BUSINESS neuve Diesel 4 portes Seynod (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/ford-transit-custom-neuve-158963757688235.html,Blanc glacier uni,TRANSIT,70 L,https://photoref.carboatservices.fr/Rk9SRA==/VFJBTlNJVCBDVVNUT00=/6fd5ec574f8548d0b857815dbf055244/Mg==/b05120f4d1d585dc536e3b843fea4b44.png
RENAULT,"26,490 €","RENAULT TRAFIC 3
III (2) CABINE APPROFONDIE GRAND CONFORT L2H1 1200 ENERGY DCI 145 2PL
Blanc glacier opaque",RENAULT TRAFIC 3 III (2) CABINE APPROFONDIE GRAND CONFORT L2H1 1200 ENERGY DCI 145 2PL neuve Diesel 4 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/renault-trafic-3-neuve-625123058846315.html,Blanc glacier opaque,TRAFIC,80 L,https://image.promoneuve.fr/648x365/625123058846315_STANDARD_0.jpg
RENAULT,"23,880 €","RENAULT TRAFIC 3
III (2) CABINE APPROFONDIE GRAND CONFORT L2H1 1200 DCI 120 2PL
Blanc glacier opaque",RENAULT TRAFIC 3 III (2) CABINE APPROFONDIE GRAND CONFORT L2H1 1200 DCI 120 2PL neuve Diesel 4 portes Noisy-le-Grand (Île-de-France),https://www.promoneuve.fr/annonce/renault-trafic-3-neuve-347524513918850.html,Blanc glacier opaque,TRAFIC,80 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/VFJBRklD/b385c2057fdd32182bf380171ff3861e/Mg==/17020cd498310f0345e97fb05999ce8c.png
FIAT,"15,490 €","FIAT DOBLO CARGO 3
III (2) 1.6 MJT 105 PRO LOUNGE
Blanc pastel",FIAT DOBLO CARGO 3 III (2) 1.6 MJT 105 PRO LOUNGE neuve Diesel 4 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/fiat-doblo-cargo-3-neuve-525230245823966.html,Blanc pastel,DOBLO,60 L,https://image.promoneuve.fr/648x365/525230245823966_STANDARD_0.jpg
FIAT,"14,990 €","FIAT DOBLO CARGO 3
III (2) 1.3 MULTIJET 95 PRO LOUNGE
Gris foncé métallisé",FIAT DOBLO CARGO 3 III (2) 1.3 MULTIJET 95 PRO LOUNGE neuve Diesel 4 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/fiat-doblo-cargo-3-neuve-122283903563908.html,Gris foncé métallisé,DOBLO,60 L,https://image.promoneuve.fr/648x365/122283903563908_STANDARD_0.jpg
FIAT,"27,900 €","FIAT DUCATO 3
III (2) 2.3 MULTIJET 140 3.3 L H2 PRO LOUNGE
Blanc pastel",FIAT DUCATO 3 III (2) 2.3 MULTIJET 140 3.3 L H2 PRO LOUNGE neuve Diesel 4 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/fiat-ducato-3-neuve-114463151493347.html,Blanc pastel,DUCATO,90 L,https://image.promoneuve.fr/648x365/114463151493347_STANDARD_0.jpg
PEUGEOT,"29,990 €","PEUGEOT BOXER 2
II (2) 2.2 BLUEHDI 140 S&S PRO SR 335 L2 BENNE
Blanc Banquise uni",PEUGEOT BOXER 2 II (2) 2.2 BLUEHDI 140 S&S PRO SR 335 L2 BENNE neuve Diesel 2 portes Normanville (Normandie),https://www.promoneuve.fr/annonce/peugeot-boxer-2-neuve-670204227233983.html,Blanc Banquise uni,BOXER,90 L,https://image.promoneuve.fr/648x365/670204227233983_STANDARD_0.jpg
RENAULT,"24,345 €","RENAULT TRAFIC 3
III (2) FG GRAND CONFORT L1H1 1000 DCI 120
Blanc glacier opaque",RENAULT TRAFIC 3 III (2) FG GRAND CONFORT L1H1 1000 DCI 120 neuve Diesel 4 portes Sainte-Bazeille (Nouvelle-Aquitaine),https://www.promoneuve.fr/annonce/renault-trafic-3-neuve-143406543081859.html,Blanc glacier opaque,TRAFIC,80 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/VFJBRklD/b385c2057fdd32182bf380171ff3861e/Mg==/17020cd498310f0345e97fb05999ce8c.png
TOYOTA,"15,936 €","TOYOTA PROACE CITY
1.5 MEDIUM 100 D-4D DYNAMIC
Blanc Banquise opaque",TOYOTA PROACE CITY 1.5 MEDIUM 100 D-4D DYNAMIC neuve Diesel 4 portes Lucé (Centre-Val-de-Loire),https://www.promoneuve.fr/annonce/toyota-proace-city-neuve-457768335463430.html,Blanc Banquise opaque,PROACE,50 L,https://photoref.carboatservices.fr/VE9ZT1RB/UFJPQUNFIENJVFk=/c6c418e7d39910d79b8c9436e8084c87/MQ==/738f8dc9b5fc252aae77f1952c4c4609.png
NISSAN,"15,976 €","NISSAN NV250
1.5 DCI 95 L1 OPTIMA
Gris Interceptor uni",NISSAN NV250 1.5 DCI 95 L1 OPTIMA neuve Diesel 4 portes Buchelay (Île-de-France),https://www.promoneuve.fr/annonce/nissan-nv250-neuve-675116189485644.html,Gris Interceptor uni,"NV250
1.5",60 L,https://photoref.carboatservices.fr/TklTU0FO/TlYyNTA=/ed7f8d8671f53327509aeaeea54b168c/MQ==/211594cfa725a1002bc0ac7065cbdf06.png
CITROEN,"18,300 €","CITROEN BERLINGO 3
III TAILLE M 650KG BLUEHDI 100 S&S DRIVER
Blanc Banquise opaque",CITROEN BERLINGO 3 III TAILLE M 650KG BLUEHDI 100 S&S DRIVER neuve Diesel 4 portes Trélissac (Nouvelle-Aquitaine),https://www.promoneuve.fr/annonce/citroen-berlingo-3-neuve-933011781531824.html,Blanc Banquise opaque,BERLINGO,50 L,https://photoref.carboatservices.fr/Q0lUUk9FTg==/QkVSTElOR08=/21efa308cdb31b5d7d7b8aa7eb4ce077/MQ==/738f8dc9b5fc252aae77f1952c4c4609.png
TOYOTA,"14,990 €","TOYOTA PROACE CITY
1.5 MEDIUM 75 D-4D DYNAMIC
Blanc Banquise opaque",TOYOTA PROACE CITY 1.5 MEDIUM 75 D-4D DYNAMIC neuve Diesel 4 portes Saint-Étienne (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/toyota-proace-city-neuve-990827870231254.html,Blanc Banquise opaque,PROACE,50 L,https://photoref.carboatservices.fr/VE9ZT1RB/UFJPQUNFIENJVFk=/c6c418e7d39910d79b8c9436e8084c87/MQ==/738f8dc9b5fc252aae77f1952c4c4609.png
TOYOTA,"15,936 €","TOYOTA PROACE CITY
1.5 MEDIUM 100 D-4D DYNAMIC
Blanc Banquise opaque",TOYOTA PROACE CITY 1.5 MEDIUM 100 D-4D DYNAMIC neuve Diesel 4 portes Saint-Étienne (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/toyota-proace-city-neuve-644243237726233.html,Blanc Banquise opaque,PROACE,50 L,https://photoref.carboatservices.fr/VE9ZT1RB/UFJPQUNFIENJVFk=/c6c418e7d39910d79b8c9436e8084c87/MQ==/738f8dc9b5fc252aae77f1952c4c4609.png
CITROEN,"24,487 €","CITROEN JUMPER 2
II (2) 33 L2H2 BLUEHDI 140 S&S BVM6 DRIVER
Blanc Banquise uni",CITROEN JUMPER 2 II (2) 33 L2H2 BLUEHDI 140 S&S BVM6 DRIVER neuve Diesel 4 portes Béziers (Occitanie),https://www.promoneuve.fr/annonce/citroen-jumper-2-neuve-418032830933332.html,Blanc Banquise uni,JUMPER,90 L,https://photoref.carboatservices.fr/Q0lUUk9FTg==/SlVNUEVS/442db9734ceeb3223ab7f0a155dfe509/2d6a5bde56ca792133e6d52b8ed6c722.png
CITROEN,"17,990 €","CITROEN BERLINGO 3
III TAILLE M 650KG BLUEHDI 100 S&S DRIVER
Blanc Banquise opaque",CITROEN BERLINGO 3 III TAILLE M 650KG BLUEHDI 100 S&S DRIVER neuve Diesel 4 portes Arles (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/citroen-berlingo-3-neuve-704882057191799.html,Blanc Banquise opaque,BERLINGO,50 L,https://photoref.carboatservices.fr/Q0lUUk9FTg==/QkVSTElOR08=/21efa308cdb31b5d7d7b8aa7eb4ce077/MQ==/738f8dc9b5fc252aae77f1952c4c4609.png
FIAT,"23,721 €","FIAT TALENTO
II FT 1.3 LH1 - 2.0 MTJET 145 PACK PRO NAV
Blanc pastel",FIAT TALENTO II FT 1.3 LH1 - 2.0 MTJET 145 PACK PRO NAV neuve Diesel 4 portes Échirolles (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/fiat-talento-neuve-823712659620818.html,Blanc pastel,"TALENTO
II",80 L,https://photoref.carboatservices.fr/RklBVA==/VEFMRU5UTw==/461143397aafc348da614e853473e5ac/MQ==/443fd80aebf269606042a43391112937.png
RENAULT,"31,990 €","RENAULT MASTER 3
III GV22M3 PROPULSION RJ3500 L4 ENERGY DCI 165 E6
Blanc Glacier Opaque",RENAULT MASTER 3 III GV22M3 PROPULSION RJ3500 L4 ENERGY DCI 165 E6 neuve Diesel 3 portes Angers (Pays de la Loire),https://www.promoneuve.fr/annonce/renault-master-3-neuve-184616589453491.html,Blanc Glacier Opaque,MASTER,80 L,https://image.promoneuve.fr/648x365/184616589453491_STANDARD_0.jpg
OPEL,"28,538 €","OPEL VIVARO 3
III 2.0 DIESEL 180 PTAC AUGMENTE L2 PACK BUSINESS AUTO
Gris Quartz",OPEL VIVARO 3 III 2.0 DIESEL 180 PTAC AUGMENTE L2 PACK BUSINESS AUTO neuve Diesel 4 portes Biéville-Beuville (Normandie),https://www.promoneuve.fr/annonce/opel-vivaro-3-neuve-938024767090227.html,Gris Quartz,VIVARO,69 L,https://image.promoneuve.fr/648x365/938024767090227_STANDARD_0.jpg
FIAT,"29,800 €","FIAT DUCATO 3
III (2) MAXI HD 3.5 M 2.3 MULTIJET 130 P LOUNGE
Blanc pastel",FIAT DUCATO 3 III (2) MAXI HD 3.5 M 2.3 MULTIJET 130 P LOUNGE neuve Diesel 2 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/fiat-ducato-3-neuve-993129865847799.html,Blanc pastel,DUCATO,90 L,https://image.promoneuve.fr/648x365/993129865847799_STANDARD_0.jpg
NISSAN,"21,490 €","NISSAN NV300
FOURGON 2.0 DCI 120 OPTIMA L1H1 2.8T
Blanc Glacier opaque",NISSAN NV300 FOURGON 2.0 DCI 120 OPTIMA L1H1 2.8T neuve Diesel 4 portes Avignon (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/nissan-nv300-neuve-643197438740635.html,Blanc Glacier opaque,"NV300
FOURGON",80 L,https://image.promoneuve.fr/648x365/643197438740635_STANDARD_0.jpg
NISSAN,"15,890 €","NISSAN NV250
1.5 DCI 95 L1 OPTIMA
Blanc uni",NISSAN NV250 1.5 DCI 95 L1 OPTIMA neuve Diesel 4 portes Avignon (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/nissan-nv250-neuve-243080083416616.html,Blanc uni,"NV250
1.5",60 L,https://photoref.carboatservices.fr/TklTU0FO/TlYyNTA=/ed7f8d8671f53327509aeaeea54b168c/MQ==/7960a53ad31043f419a268cbd9aa3088.png
TOYOTA,"16,042 €","TOYOTA PROACE CITY
1.5 MEDIUM 75 D-4D DYNAMIC
Blanc Banquise opaque",TOYOTA PROACE CITY 1.5 MEDIUM 75 D-4D DYNAMIC neuve Diesel 4 portes Hœnheim (Grand-Est),https://www.promoneuve.fr/annonce/toyota-proace-city-neuve-541880868795753.html,Blanc Banquise opaque,PROACE,50 L,https://photoref.carboatservices.fr/VE9ZT1RB/UFJPQUNFIENJVFk=/c6c418e7d39910d79b8c9436e8084c87/MQ==/738f8dc9b5fc252aae77f1952c4c4609.png
TOYOTA,"17,262 €","TOYOTA PROACE CITY
1.5 LONG 130 D-4D DYNAMIC
Gris Acier Met",TOYOTA PROACE CITY 1.5 LONG 130 D-4D DYNAMIC neuve Diesel 4 portes Vénissieux (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/toyota-proace-city-neuve-485071719807012.html,Gris Acier Met,PROACE,50 L,https://photoref.carboatservices.fr/VE9ZT1RB/UFJPQUNFIENJVFk=/c6c418e7d39910d79b8c9436e8084c87/MQ==/431ed038f4607d7bef48338e05a50069.png
FIAT,"27,650 €","FIAT TALENTO
II CABINE APPROFONDIE 2.0 MULTIJET 145 EVOLUZIONE
Gris foncé métallisé",FIAT TALENTO II CABINE APPROFONDIE 2.0 MULTIJET 145 EVOLUZIONE neuve Diesel 4 portes Orléans (Centre-Val-de-Loire),https://www.promoneuve.fr/annonce/fiat-talento-neuve-590015113418559.html,Gris foncé métallisé,"TALENTO
II",80 L,https://image.promoneuve.fr/648x365/590015113418559_STANDARD_0.jpg
FORD,"18,986 €","FORD TRANSIT CONNECT 2
II (2) 1.5 ECOBLUE 100 L1 TREND
Blanc glacier uni",FORD TRANSIT CONNECT 2 II (2) 1.5 ECOBLUE 100 L1 TREND neuve Diesel 4 portes Draguignan (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/ford-transit-connect-2-neuve-721023607514502.html,Blanc glacier uni,TRANSIT,60 L,https://image.promoneuve.fr/648x365/721023607514502_STANDARD_0.jpg
FIAT,"17,000 €","FIAT DOBLO CARGO 3
III (2) 1.6 MULTIJET 120 PRO LOUNGE
Blanc pastel",FIAT DOBLO CARGO 3 III (2) 1.6 MULTIJET 120 PRO LOUNGE neuve Diesel 4 portes Vaux-le-Pénil (Île-de-France),https://www.promoneuve.fr/annonce/fiat-doblo-cargo-3-neuve-120163329070931.html,Blanc pastel,DOBLO,60 L,https://photoref.carboatservices.fr/RklBVA==/RE9CTE8gQ0FSR08=/44cb40ae36e6013d93508136521a2410/443fd80aebf269606042a43391112937.png
NISSAN,"22,357 €","NISSAN NV300
FOURGON 2.0 DCI 120 OPTIMA L2H1 3.0T
Blanc Glacier opaque",NISSAN NV300 FOURGON 2.0 DCI 120 OPTIMA L2H1 3.0T neuve Diesel 4 portes Buchelay (Île-de-France),https://www.promoneuve.fr/annonce/nissan-nv300-neuve-665235279089251.html,Blanc Glacier opaque,"NV300
FOURGON",80 L,https://photoref.carboatservices.fr/TklTU0FO/TlYzMDA=/bdd3d09747a891c00a72577df7c43174/MQ==/acac81f6ef4d7a164af08583b2a2dbfc.png
FIAT,"14,980 €","FIAT DOBLO CARGO 3
III (2) 1.4 GNV TJET 120 PACK PRO NAV
Blanc pastel",FIAT DOBLO CARGO 3 III (2) 1.4 GNV TJET 120 PACK PRO NAV neuve Bicarburation essence GNV 4 portes Morangis (Île-de-France),https://www.promoneuve.fr/annonce/fiat-doblo-cargo-3-neuve-427332699371149.html,Blanc pastel,DOBLO,22 L,https://image.promoneuve.fr/648x365/427332699371149_STANDARD_0.jpg
RENAULT,"17,499 €","RENAULT KANGOO 2 EXPRESS
II (2) MAXI ZE 33 GRAND VOLUME CONFORT TYPE 2
TEINTE CAISSE JAUNE PTT FRANCE",RENAULT KANGOO 2 EXPRESS II (2) MAXI ZE 33 GRAND VOLUME CONFORT TYPE 2 neuve Electrique 4 portes Chambray-lès-Tours (Centre-Val-de-Loire),https://www.promoneuve.fr/annonce/renault-kangoo-2-express-neuve-240582085108721.html,TEINTE CAISSE JAUNE PTT FRANCE,KANGOO,NC,https://image.promoneuve.fr/648x365/240582085108721_STANDARD_0.jpg
FORD,"25,105 €","FORD TRANSIT CUSTOM
(2) 2.0 ECOBLUE 130 300 L1H1 TRAIL
Blanc glacier uni",FORD TRANSIT CUSTOM (2) 2.0 ECOBLUE 130 300 L1H1 TRAIL neuve Diesel 4 portes Seynod (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/ford-transit-custom-neuve-899502460985621.html,Blanc glacier uni,TRANSIT,70 L,https://photoref.carboatservices.fr/Rk9SRA==/VFJBTlNJVCBDVVNUT00=/6fd5ec574f8548d0b857815dbf055244/Mg==/b05120f4d1d585dc536e3b843fea4b44.png
TOYOTA,"18,747 €","TOYOTA PROACE CITY
1.5 MEDIUM 100 D-4D BUSINESS
Blanc Banquise opaque",TOYOTA PROACE CITY 1.5 MEDIUM 100 D-4D BUSINESS neuve Diesel 4 portes Saverne (Grand-Est),https://www.promoneuve.fr/annonce/toyota-proace-city-neuve-131902008186129.html,Blanc Banquise opaque,PROACE,50 L,https://photoref.carboatservices.fr/VE9ZT1RB/UFJPQUNFIENJVFk=/c6c418e7d39910d79b8c9436e8084c87/MQ==/738f8dc9b5fc252aae77f1952c4c4609.png
NISSAN,"16,790 €","NISSAN NV250
1.5 DCI 95 L2 OPTIMA
Blanc uni",NISSAN NV250 1.5 DCI 95 L2 OPTIMA neuve Diesel 4 portes Avignon (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/nissan-nv250-neuve-469290718895508.html,Blanc uni,"NV250
1.5",60 L,https://image.promoneuve.fr/648x365/469290718895508_STANDARD_0.jpg
NISSAN,"22,357 €","NISSAN NV300
FOURGON 2.0 DCI 120 OPTIMA L2H1 3.0T
Blanc Glacier opaque",NISSAN NV300 FOURGON 2.0 DCI 120 OPTIMA L2H1 3.0T neuve Diesel 4 portes Buchelay (Île-de-France),https://www.promoneuve.fr/annonce/nissan-nv300-neuve-835902179641536.html,Blanc Glacier opaque,"NV300
FOURGON",80 L,https://photoref.carboatservices.fr/TklTU0FO/TlYzMDA=/bdd3d09747a891c00a72577df7c43174/MQ==/acac81f6ef4d7a164af08583b2a2dbfc.png
NISSAN,"24,981 €","NISSAN NV400
L2H2 2.3 DCI 135 3T3 N-CONNECTA
Blanc uni",NISSAN NV400 L2H2 2.3 DCI 135 3T3 N-CONNECTA neuve Diesel 4 portes Périgueux (Nouvelle-Aquitaine),https://www.promoneuve.fr/annonce/nissan-nv400-neuve-467478712085508.html,Blanc uni,"NV400
L2H2",100 L,https://photoref.carboatservices.fr/TklTU0FO/TlY0MDA=/baecf9185bbf88ec0ea8bd977a7dee45/MQ==/83f1f43f9506507c9399f1d2db047d25.png
FIAT,"18,000 €","FIAT DOBLO CARGO 3
III (2) MAXI 1.6 MJET 105 PRO LOUNGE 1000KG
Blanc pastel",FIAT DOBLO CARGO 3 III (2) MAXI 1.6 MJET 105 PRO LOUNGE 1000KG neuve Diesel 4 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/fiat-doblo-cargo-3-neuve-493719434491947.html,Blanc pastel,DOBLO,60 L,https://image.promoneuve.fr/648x365/493719434491947_STANDARD_0.jpg
TOYOTA,"17,314 €","TOYOTA PROACE CITY
1.5 MEDIUM 100 D-4D DYNAMIC
Gris Acier Met",TOYOTA PROACE CITY 1.5 MEDIUM 100 D-4D DYNAMIC neuve Diesel 4 portes Saint-Pair-sur-Mer (Normandie),https://www.promoneuve.fr/annonce/toyota-proace-city-neuve-327867891465885.html,Gris Acier Met,PROACE,50 L,https://image.promoneuve.fr/648x365/327867891465885_STANDARD_0.jpg
RENAULT,"19,900 €","RENAULT TRAFIC 3
III (2) CABINE APPROFONDIE GRAND CONFORT L2H1 1200 DCI 120 2PL
Blanc glacier opaque",RENAULT TRAFIC 3 III (2) CABINE APPROFONDIE GRAND CONFORT L2H1 1200 DCI 120 2PL neuve Diesel 4 portes Saint-Genis-Laval (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/renault-trafic-3-neuve-422937700758591.html,Blanc glacier opaque,TRAFIC,80 L,https://image.promoneuve.fr/648x365/422937700758591_STANDARD_0.jpg
NISSAN,"16,934 €","NISSAN NV250
1.5 DCI 95 L2 OPTIMA
Gris Interceptor uni",NISSAN NV250 1.5 DCI 95 L2 OPTIMA neuve Diesel 4 portes Buchelay (Île-de-France),https://www.promoneuve.fr/annonce/nissan-nv250-neuve-123384504442687.html,Gris Interceptor uni,"NV250
1.5",60 L,https://image.promoneuve.fr/648x365/123384504442687_STANDARD_0.jpg
CITROEN,"25,990 €","CITROEN JUMPER 2
II (2) 33 L2H2 BLUEHDI 140 S&S BVM6 DRIVER
Blanc Banquise uni",CITROEN JUMPER 2 II (2) 33 L2H2 BLUEHDI 140 S&S BVM6 DRIVER neuve Diesel 4 portes Évreux (Normandie),https://www.promoneuve.fr/annonce/citroen-jumper-2-neuve-380594.html,Blanc Banquise uni,JUMPER,90 L,https://photoref.carboatservices.fr/Q0lUUk9FTg==/SlVNUEVS/442db9734ceeb3223ab7f0a155dfe509/2d6a5bde56ca792133e6d52b8ed6c722.png
TOYOTA,"17,000 €","TOYOTA PROACE CITY
1.5 MEDIUM 100 D-4D BUSINESS
Blanc Banquise opaque",TOYOTA PROACE CITY 1.5 MEDIUM 100 D-4D BUSINESS neuve Diesel 4 portes Saint-Étienne (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/toyota-proace-city-neuve-583369591358093.html,Blanc Banquise opaque,PROACE,50 L,https://photoref.carboatservices.fr/VE9ZT1RB/UFJPQUNFIENJVFk=/c6c418e7d39910d79b8c9436e8084c87/MQ==/738f8dc9b5fc252aae77f1952c4c4609.png
RENAULT,"23,388 €","RENAULT TRAFIC 3
III (2) FG GRAND CONFORT L1H1 1000 DCI 120
Blanc glacier opaque",RENAULT TRAFIC 3 III (2) FG GRAND CONFORT L1H1 1000 DCI 120 neuve Diesel 4 portes Saint-Jean-de-Luz (Nouvelle-Aquitaine),https://www.promoneuve.fr/annonce/renault-trafic-3-neuve-659491005700867.html,Blanc glacier opaque,TRAFIC,80 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/VFJBRklD/b385c2057fdd32182bf380171ff3861e/Mg==/17020cd498310f0345e97fb05999ce8c.png
VOLKSWAGEN,"39,900 €","VOLKSWAGEN E-CRAFTER 2
II 35 L3H3
Blanc Candy uni",VOLKSWAGEN E-CRAFTER 2 II 35 L3H3 neuve Electrique 4 portes Bourg-en-Bresse (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/volkswagen-e-crafter-2-neuve-432274147654394.html,Blanc Candy uni,E-CRAFTER,NC,https://image.promoneuve.fr/648x365/432274147654394_STANDARD_0.jpg
FIAT,"19,759 €","FIAT DOBLO CARGO 3
III (2) MAXI 1.6 MJET 105 PRO LOUNGE 1000KG
Blanc pastel",FIAT DOBLO CARGO 3 III (2) MAXI 1.6 MJET 105 PRO LOUNGE 1000KG neuve Diesel 4 portes Marseille 08 (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/fiat-doblo-cargo-3-neuve-881584651257393.html,Blanc pastel,DOBLO,60 L,https://photoref.carboatservices.fr/RklBVA==/RE9CTE8gQ0FSR08=/44cb40ae36e6013d93508136521a2410/443fd80aebf269606042a43391112937.png
TOYOTA,"17,000 €","TOYOTA PROACE CITY
1.5 MEDIUM 100 D-4D BUSINESS
Blanc Banquise opaque",TOYOTA PROACE CITY 1.5 MEDIUM 100 D-4D BUSINESS neuve Diesel 4 portes Saint-Étienne (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/toyota-proace-city-neuve-533580186815542.html,Blanc Banquise opaque,PROACE,50 L,https://photoref.carboatservices.fr/VE9ZT1RB/UFJPQUNFIENJVFk=/c6c418e7d39910d79b8c9436e8084c87/MQ==/738f8dc9b5fc252aae77f1952c4c4609.png
FIAT,"27,750 €","FIAT TALENTO
II CABINE APPROFONDIE 2.0 MULTIJET 145 EVOLUZIONE 2PL
Gris foncé métallisé",FIAT TALENTO II CABINE APPROFONDIE 2.0 MULTIJET 145 EVOLUZIONE 2PL neuve Diesel 4 portes Orléans (Centre-Val-de-Loire),https://www.promoneuve.fr/annonce/fiat-talento-neuve-380753578438079.html,Gris foncé métallisé,"TALENTO
II",80 L,https://image.promoneuve.fr/648x365/380753578438079_STANDARD_0.jpg
FIAT,"27,250 €","FIAT DUCATO 3
III (2) 2.3 MULTIJET 140 3.3 M H2 PRO LOUNGE
Blanc pastel",FIAT DUCATO 3 III (2) 2.3 MULTIJET 140 3.3 M H2 PRO LOUNGE neuve Diesel 4 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/fiat-ducato-3-neuve-103588903519933.html,Blanc pastel,DUCATO,90 L,https://image.promoneuve.fr/648x365/103588903519933_STANDARD_0.jpg
TOYOTA,"16,665 €","TOYOTA PROACE CITY
1.5 MEDIUM 75 D-4D BUSINESS
Blanc Banquise opaque",TOYOTA PROACE CITY 1.5 MEDIUM 75 D-4D BUSINESS neuve Diesel 4 portes Saint-Étienne (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/toyota-proace-city-neuve-824012812811431.html,Blanc Banquise opaque,PROACE,50 L,https://photoref.carboatservices.fr/VE9ZT1RB/UFJPQUNFIENJVFk=/c6c418e7d39910d79b8c9436e8084c87/MQ==/738f8dc9b5fc252aae77f1952c4c4609.png
FORD,"27,959 €","FORD TRANSIT 4
IV (2) 2.0 ECO 130 P350 L4 AMBIENTE HDT
Blanc Glacier uni",FORD TRANSIT 4 IV (2) 2.0 ECO 130 P350 L4 AMBIENTE HDT neuve Diesel 4 portes Perpignan (Occitanie),https://www.promoneuve.fr/annonce/ford-transit-4-neuve-742029553832367.html,Blanc Glacier uni,TRANSIT,70 L,https://image.promoneuve.fr/648x365/742029553832367_STANDARD_0.jpg
TOYOTA,"17,000 €","TOYOTA PROACE CITY
1.5 MEDIUM 100 D-4D BUSINESS
Blanc Banquise opaque",TOYOTA PROACE CITY 1.5 MEDIUM 100 D-4D BUSINESS neuve Diesel 4 portes Saint-Étienne (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/toyota-proace-city-neuve-835365015776309.html,Blanc Banquise opaque,PROACE,50 L,https://photoref.carboatservices.fr/VE9ZT1RB/UFJPQUNFIENJVFk=/c6c418e7d39910d79b8c9436e8084c87/MQ==/738f8dc9b5fc252aae77f1952c4c4609.png
NISSAN,"16,380 €","NISSAN NV250
1.5 DCI 95 L1 OPTIMA
Blanc uni",NISSAN NV250 1.5 DCI 95 L1 OPTIMA neuve Diesel 4 portes Périgueux (Nouvelle-Aquitaine),https://www.promoneuve.fr/annonce/nissan-nv250-neuve-803575545677065.html,Blanc uni,"NV250
1.5",60 L,https://photoref.carboatservices.fr/TklTU0FO/TlYyNTA=/ed7f8d8671f53327509aeaeea54b168c/MQ==/7960a53ad31043f419a268cbd9aa3088.png
FIAT,"23,300 €","FIAT TALENTO
II FT 1.0 CH1 - 2.0 ECOJET 120 PRO LOUNGE
Gris clair métallisé",FIAT TALENTO II FT 1.0 CH1 - 2.0 ECOJET 120 PRO LOUNGE neuve Diesel 4 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/fiat-talento-neuve-469587958072281.html,Gris clair métallisé,"TALENTO
II",80 L,https://photoref.carboatservices.fr/RklBVA==/VEFMRU5UTw==/461143397aafc348da614e853473e5ac/MQ==/fb233b294beeb50dcd33663cdeace866.png
